OrderID,OrderDate,CustomerName,CustomerType,Gender,Age,Region,State,City,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Profit,ServiceCharge_INR,DeliveryDays,PaymentMode,Rating
ORD85586,2023-01-21,Pooja Reddy,New,Male,30,North,Uttar Pradesh,Noida,Suite,Family Suite,2,21077.08,0.05,40046.45,3386.0,1201.61,3,Wallet,1.0
ORD63490,2023-09-06,Pari Gupta,New,Female,20,South,Telangana,Hyderabad,Villa,1BHK Villa,2,35382.83,0.1,63689.09,10059.63,1781.11,3,Debit Card,1.0
ORD67921,2023-08-12,Krishna Agarwal,Premium,Male,63,South,Kerala,Kochi,Villa,Pool Villa,2,55724.16,0.05,105875.9,23511.87,532.02,0,UPI,1.0
ORD54750,2024-07-19,Kiara Chopra,Regular,Male,39,West,Gujarat,Surat,Deluxe Room,City View,4,6760.82,0.1,24338.95,5040.34,738.05,1,Net Banking,5.0
ORD28793,2024-09-17,Neha Das,Regular,Female,36,East,West Bengal,Howrah,Standard Room,Double,2,3857.84,0.0,7715.68,2030.25,1438.67,3,Wallet,1.0
ORD20064,2024-07-30,Ayaan Agarwal,New,Male,54,South,Kerala,Kochi,Standard Room,Twin Sharing,3,3712.23,0.2,8909.35,1116.68,1411.84,2,Net Banking,5.0
ORD20013,2024-02-23,Aryan Singh,Premium,Male,42,East,Bihar,Patna,Standard Room,Single,3,2365.92,0.05,6742.87,853.49,1798.1,2,UPI,5.0
ORD29014,2023-02-15,Pari Reddy,New,Male,19,North,Delhi,New Delhi,Suite,Honeymoon Suite,3,15075.17,0.05,42964.23,7299.44,1031.58,2,Debit Card,3.0
ORD40407,2023-04-17,Tanya Mehta,Premium,Female,51,East,West Bengal,Kolkata,Suite,Junior Suite,1,22328.75,0.15,18979.44,3437.07,437.6,3,Debit Card,1.0
ORD97223,2024-06-14,Ira Malhotra,Regular,Male,39,South,Telangana,Hyderabad,Villa,1BHK Villa,2,28776.56,0.2,46042.5,-1515.42,1731.93,2,Debit Card,2.0
ORD30342,2023-11-17,Kabir Chopra,Regular,Male,48,North,Punjab,Amritsar,Villa,Beach Villa,2,32773.31,0.15,55714.63,10671.77,643.11,3,Wallet,5.0
ORD87853,2024-01-05,Reyansh Patel,Regular,Male,46,West,Gujarat,Ahmedabad,Standard Room,AC,5,3563.87,0.15,15146.45,2270.5,1042.86,3,Net Banking,5.0
ORD18008,2023-02-11,Arjun Kulkarni,Regular,Male,19,East,Jharkhand,Ranchi,Banquet/Event,Conference Hall,1,21246.06,0.2,16996.85,2662.45,1417.9,3,Net Banking,3.0
ORD27367,2024-06-24,Varun Singh,New,Female,51,South,Telangana,Warangal,Villa,2BHK Villa,2,58279.63,0.15,99075.37,18300.44,659.91,2,Credit Card,5.0
ORD31356,2024-05-10,Pooja Chopra,Regular,Male,24,East,Jharkhand,Ranchi,Deluxe Room,Pool View,4,4307.19,0.0,17228.76,3706.75,1563.78,0,UPI,3.0
ORD65509,2023-08-01,Anika Pillai,Premium,Male,21,North,Uttar Pradesh,Lucknow,Banquet/Event,Poolside Event,1,124302.35,0.2,99441.88,17245.69,1371.07,3,Net Banking,5.0
ORD66799,2024-10-15,Myra Iyer,New,Male,30,South,Karnataka,Bengaluru,Banquet/Event,Poolside Event,1,119062.22,0.05,113109.11,17124.19,802.32,0,Credit Card,2.0
ORD28040,2024-03-31,Neha Khan,Premium,Male,28,North,Haryana,Faridabad,Banquet/Event,Conference Hall,1,33888.8,0.05,32194.36,6306.78,1525.55,3,UPI,4.0
ORD68882,2023-12-25,Vivaan Das,Premium,Male,63,West,Rajasthan,Jaipur,Villa,1BHK Villa,1,39408.39,0.1,35467.55,9202.66,269.94,2,Wallet,5.0
ORD98622,2023-10-04,Kiara Singh,Premium,Male,35,West,Gujarat,Surat,Standard Room,AC,1,1976.88,0.05,1878.04,-77.88,1237.31,3,UPI,4.0
ORD77130,2024-02-06,Arjun Singh,Regular,Female,42,North,Delhi,New Delhi,Banquet/Event,Wedding Hall,1,73715.4,0.05,70029.63,16695.35,775.26,1,Net Banking,1.0
ORD50014,2024-12-27,Varun Agarwal,Regular,Male,46,North,Uttar Pradesh,Noida,Banquet/Event,Rooftop Party,1,41775.17,0.2,33420.14,11346.6,243.68,1,UPI,5.0
ORD57488,2023-03-08,Tanya Kulkarni,Premium,Male,32,West,Maharashtra,Pune,Deluxe Room,Pool View,1,5512.42,0.1,4961.18,500.81,1349.48,1,Wallet,4.0
ORD12445,2024-07-04,Isha Pillai,Regular,Male,59,North,Delhi,New Delhi,Suite,Presidential Suite,1,20271.24,0.05,19257.68,6687.68,1287.67,3,UPI,3.0
ORD31126,2023-09-30,Ananya Nair,Regular,Female,26,South,Telangana,Hyderabad,Banquet/Event,Poolside Event,1,140879.16,0.0,140879.16,26481.69,1640.6,3,Debit Card,4.0
ORD93793,2024-04-13,Vikram Iyer,New,Female,59,North,Uttar Pradesh,Lucknow,Villa,Hillside Villa,1,41057.35,0.0,41057.35,5392.27,1166.35,2,Wallet,3.0
ORD73463,2023-04-25,Kiara Mehta,New,Female,63,West,Maharashtra,Mumbai,Suite,Luxury Suite,2,23898.06,0.05,45406.31,9139.44,1872.21,1,Net Banking,1.0
ORD17638,2024-10-31,Simran Khan,Regular,Female,27,North,Haryana,Faridabad,Villa,Hillside Villa,1,54947.45,0.15,46705.33,4923.36,1623.43,1,Net Banking,4.0
ORD57189,2024-02-28,Kabir Pillai,Regular,Female,35,North,Delhi,New Delhi,Deluxe Room,City View,3,3554.83,0.0,10664.49,1964.41,217.0,1,Wallet,3.0
ORD28703,2023-07-12,Riya Bhatt,Regular,Female,60,South,Kerala,Thiruvananthapuram,Deluxe Room,Executive,1,6670.02,0.1,6003.02,2096.86,1034.88,3,Credit Card,4.0
ORD39961,2023-03-07,Aditya Sharma,New,Male,24,South,Telangana,Warangal,Villa,2BHK Villa,1,28331.23,0.05,26914.67,5916.04,1236.67,1,Debit Card,5.0
ORD62130,2023-08-22,Isha Khan,Premium,Male,46,South,Kerala,Kochi,Villa,1BHK Villa,2,22880.28,0.1,41184.5,3429.04,1495.29,3,UPI,4.0
ORD36733,2024-08-08,Pooja Malhotra,Regular,Female,64,North,Delhi,New Delhi,Villa,Pool Villa,2,24900.29,0.2,39840.46,9545.71,1100.47,1,Net Banking,1.0
ORD91898,2023-08-04,Arjun Singh,New,Male,48,West,Maharashtra,Pune,Standard Room,Twin Sharing,4,2273.5,0.0,9094.0,2317.5,200.77,0,Wallet,1.0
ORD19736,2024-03-01,Myra Malhotra,Premium,Female,23,East,Bihar,Patna,Villa,1BHK Villa,1,23312.44,0.15,19815.57,3935.26,1311.88,1,Credit Card,2.0
ORD64502,2024-06-25,Aryan Iyer,New,Male,51,North,Uttar Pradesh,Lucknow,Standard Room,Double,1,3858.34,0.2,3086.67,1077.42,1110.33,1,UPI,1.0
ORD80276,2024-04-28,Karan Agarwal,New,Male,28,East,West Bengal,Kolkata,Standard Room,Single,2,2426.04,0.05,4609.48,432.5,930.17,0,Credit Card,3.0
ORD43147,2023-11-26,Kavya Das,Regular,Male,38,East,Bihar,Patna,Banquet/Event,Small Meeting Room,1,73898.55,0.15,62813.77,9161.12,1728.96,1,Net Banking,2.0
ORD22467,2024-12-26,Vivaan Das,Regular,Male,22,South,Tamil Nadu,Coimbatore,Standard Room,AC,2,2557.64,0.1,4603.75,689.81,777.64,3,Net Banking,2.0
ORD25941,2023-06-09,Advait Nair,Regular,Female,32,West,Goa,Panaji,Suite,Luxury Suite,2,9777.26,0.15,16621.34,3711.71,1496.43,1,UPI,5.0
ORD90984,2023-05-07,Pooja Iyer,Regular,Female,43,North,Haryana,Gurugram,Suite,Presidential Suite,1,9709.72,0.1,8738.75,1976.4,1330.88,1,Net Banking,5.0
ORD14884,2024-06-13,Saanvi Bhatt,Regular,Female,57,East,West Bengal,Kolkata,Banquet/Event,Poolside Event,1,79237.55,0.15,67351.92,22999.93,555.49,3,Debit Card,3.0
ORD72775,2024-04-03,Ayaan Gupta,Regular,Male,24,South,Tamil Nadu,Chennai,Standard Room,Double,3,2998.27,0.05,8545.07,1801.87,772.33,2,Credit Card,1.0
ORD46139,2024-08-16,Priya Singh,Regular,Male,19,South,Karnataka,Bengaluru,Banquet/Event,Rooftop Party,1,124995.81,0.05,118746.02,40878.37,1904.16,2,Credit Card,5.0
ORD80095,2024-06-23,Aditya Kapoor,Premium,Female,28,East,Odisha,Bhubaneswar,Standard Room,Non-AC,4,3353.41,0.1,12072.28,1436.26,837.25,2,Wallet,3.0
ORD67552,2023-11-22,Tanya Rao,Premium,Female,39,North,Haryana,Faridabad,Villa,Hillside Villa,1,16599.44,0.15,14109.52,3054.69,1927.71,0,UPI,4.0
ORD92939,2023-08-17,Meera Kulkarni,Regular,Female,54,South,Karnataka,Mysuru,Deluxe Room,Pool View,1,5948.97,0.0,5948.97,590.02,1014.14,3,Credit Card,1.0
ORD30561,2023-11-28,Rahul Das,Regular,Female,38,East,Bihar,Patna,Suite,Junior Suite,2,23044.3,0.15,39175.31,9568.49,1328.15,1,UPI,3.0
ORD77545,2023-02-18,Vivaan Singh,New,Female,49,North,Punjab,Ludhiana,Banquet/Event,Rooftop Party,1,127895.04,0.1,115105.54,30380.92,1985.2,1,Net Banking,5.0
ORD57672,2024-06-14,Kabir Nair,Regular,Male,48,East,Odisha,Cuttack,Villa,1BHK Villa,2,24919.47,0.05,47346.99,9906.41,354.05,3,Wallet,4.0
ORD14851,2023-04-21,Neha Pillai,Regular,Female,45,East,West Bengal,Howrah,Standard Room,Non-AC,3,2285.16,0.2,5484.38,1035.54,984.33,0,Debit Card,1.0
ORD26914,2024-08-12,Advait Bhatt,Regular,Male,24,East,Jharkhand,Ranchi,Banquet/Event,Wedding Hall,1,51601.96,0.15,43861.67,4956.67,1525.64,0,Credit Card,5.0
ORD56631,2024-09-24,Karan Rao,Premium,Male,35,South,Karnataka,Mysuru,Deluxe Room,Executive,1,6859.8,0.15,5830.83,830.83,1011.67,0,Wallet,4.0
ORD40606,2024-11-29,Ishaan Das,New,Female,42,East,Odisha,Bhubaneswar,Villa,Hillside Villa,1,27292.2,0.2,21833.76,-548.03,914.75,2,Wallet,4.0
ORD89245,2023-02-03,Simran Gupta,Regular,Male,43,West,Rajasthan,Udaipur,Suite,Family Suite,2,20240.16,0.0,40480.32,9211.98,1588.32,2,Wallet,3.0
ORD57352,2024-07-01,Varun Das,New,Male,39,West,Rajasthan,Jaipur,Villa,Pool Villa,2,54927.8,0.05,104362.82,12336.15,841.95,2,Wallet,2.0
ORD27315,2024-05-17,Kabir Bhatt,Regular,Male,35,South,Tamil Nadu,Chennai,Suite,Presidential Suite,1,14613.61,0.1,13152.25,1788.36,684.38,0,Debit Card,2.0
ORD99691,2023-09-24,Zara Chopra,Premium,Male,58,East,West Bengal,Howrah,Banquet/Event,Conference Hall,1,135593.01,0.2,108474.41,30925.1,938.04,0,Credit Card,2.0
ORD82660,2024-01-15,Varun Sharma,Regular,Male,28,North,Haryana,Faridabad,Banquet/Event,Rooftop Party,1,129863.07,0.05,123369.92,20514.53,1734.74,3,Wallet,2.0
ORD68109,2024-05-10,Meera Joshi,Regular,Male,18,East,Jharkhand,Ranchi,Standard Room,Single,4,3366.05,0.15,11444.57,3387.3,1296.73,1,Wallet,3.0
ORD68954,2024-10-27,Vivaan Kapoor,Regular,Female,21,West,Goa,Panaji,Villa,Pool Villa,2,34997.24,0.2,55995.58,5547.35,1365.5,0,Debit Card,1.0
ORD65103,2023-02-12,Anika Khan,Regular,Male,63,North,Delhi,New Delhi,Suite,Family Suite,1,16593.09,0.15,14104.13,4240.52,1531.86,2,UPI,4.0
ORD97983,2023-05-17,Saanvi Singh,Regular,Male,23,South,Tamil Nadu,Coimbatore,Suite,Honeymoon Suite,2,18406.6,0.1,33131.88,3048.33,949.76,3,Net Banking,1.0
ORD68897,2024-10-21,Pooja Bhatt,Regular,Male,21,West,Maharashtra,Mumbai,Banquet/Event,Wedding Hall,1,116530.05,0.0,116530.05,11756.67,307.77,1,UPI,2.0
ORD44138,2024-02-19,Varun Verma,Regular,Female,65,West,Goa,Panaji,Suite,Junior Suite,2,12322.2,0.05,23412.18,6703.43,1737.71,1,UPI,4.0
ORD94866,2023-02-17,Ishaan Pillai,Premium,Male,24,West,Rajasthan,Udaipur,Standard Room,Non-AC,1,1985.42,0.1,1786.88,234.98,646.74,3,Wallet,4.0
ORD59559,2024-07-08,Isha Sharma,New,Male,40,East,Jharkhand,Jamshedpur,Standard Room,AC,1,3692.9,0.0,3692.9,1074.18,718.49,2,Credit Card,2.0
ORD37487,2024-06-14,Arjun Patel,Regular,Female,31,North,Punjab,Ludhiana,Villa,Beach Villa,1,50239.9,0.15,42703.92,10998.7,1997.85,1,Wallet,4.0
ORD21452,2024-09-24,Kabir Bhatt,Premium,Male,45,West,Rajasthan,Jaipur,Banquet/Event,Small Meeting Room,1,135455.66,0.05,128682.88,39561.14,1603.61,1,Wallet,2.0
ORD20295,2023-08-14,Meera Rao,Regular,Male,36,North,Uttar Pradesh,Noida,Suite,Presidential Suite,3,8123.69,0.2,19496.86,4109.35,1095.22,3,Credit Card,3.0
ORD71360,2024-11-21,Diya Nair,New,Female,53,East,Jharkhand,Jamshedpur,Standard Room,AC,5,2727.43,0.0,13637.15,4462.7,1085.82,2,Credit Card,2.0
ORD42335,2024-04-09,Kiara Nair,Regular,Female,35,South,Tamil Nadu,Coimbatore,Deluxe Room,Garden View,4,5137.9,0.2,16441.28,2699.27,716.35,0,Credit Card,1.0
ORD46341,2023-03-06,Nisha Rao,New,Male,36,South,Tamil Nadu,Chennai,Deluxe Room,Executive,3,5718.42,0.0,17155.26,4643.42,320.18,2,Credit Card,1.0
ORD35281,2023-01-29,Arjun Khan,Regular,Female,22,West,Rajasthan,Jaipur,Banquet/Event,Poolside Event,1,144508.24,0.1,130057.42,27334.57,1411.38,2,UPI,1.0
ORD35482,2023-06-23,Ananya Khan,Premium,Female,46,West,Gujarat,Surat,Standard Room,Twin Sharing,5,3842.36,0.2,15369.44,4117.39,904.82,0,Debit Card,5.0
ORD17559,2024-04-10,Isha Rao,Regular,Female,47,North,Punjab,Ludhiana,Deluxe Room,Pool View,2,4221.31,0.05,8020.49,1523.47,1081.07,2,UPI,2.0
ORD64201,2024-12-16,Kavya Khan,Premium,Male,50,South,Karnataka,Mysuru,Villa,Pool Villa,1,17087.03,0.15,14523.98,3653.3,1284.64,2,Net Banking,3.0
ORD22253,2024-04-20,Vihaan Kapoor,Premium,Female,33,West,Goa,Panaji,Standard Room,Non-AC,4,2419.03,0.15,8224.7,812.63,731.98,3,UPI,1.0
ORD50948,2023-09-26,Reyansh Das,Premium,Female,39,North,Haryana,Faridabad,Suite,Luxury Suite,3,12045.24,0.0,36135.72,3370.18,367.37,2,UPI,5.0
ORD99787,2024-02-13,Pooja Chopra,Regular,Male,28,West,Gujarat,Surat,Suite,Luxury Suite,3,9621.71,0.05,27421.87,3208.37,1394.32,1,Net Banking,2.0
ORD44537,2024-02-28,Aarav Nair,Regular,Male,48,North,Haryana,Faridabad,Villa,Beach Villa,2,27440.01,0.1,49392.02,15207.39,399.94,1,Credit Card,1.0
ORD51360,2023-04-10,Ayaan Sharma,Regular,Female,18,East,Jharkhand,Ranchi,Banquet/Event,Wedding Hall,1,105678.28,0.2,84542.62,15733.1,969.65,1,Net Banking,5.0
ORD37634,2024-11-06,Riya Das,New,Female,19,East,West Bengal,Kolkata,Deluxe Room,Pool View,4,7613.07,0.2,24361.82,6241.19,681.31,3,Credit Card,5.0
ORD65615,2024-05-07,Reyansh Iyer,New,Female,65,West,Rajasthan,Udaipur,Banquet/Event,Poolside Event,1,64911.1,0.2,51928.88,11404.06,1062.92,3,Wallet,1.0
ORD47889,2023-04-09,Nisha Kapoor,Regular,Female,59,North,Uttar Pradesh,Lucknow,Villa,Pool Villa,2,44116.53,0.05,83821.41,7295.16,1039.39,3,Credit Card,4.0
ORD12249,2024-09-16,Aarav Patel,Regular,Female,54,North,Uttar Pradesh,Noida,Standard Room,Twin Sharing,5,2016.04,0.15,8568.17,1541.82,972.14,3,Credit Card,5.0
ORD61381,2024-08-01,Kavya Das,Regular,Male,57,East,Odisha,Bhubaneswar,Banquet/Event,Wedding Hall,1,89035.58,0.2,71228.46,13384.4,960.37,0,Net Banking,5.0
ORD19725,2024-05-19,Rohan Nair,Regular,Female,19,East,Odisha,Cuttack,Suite,Junior Suite,3,18645.39,0.15,47545.74,9898.78,1033.38,2,Net Banking,1.0
ORD75229,2023-06-18,Diya Kapoor,Regular,Male,47,South,Karnataka,Mysuru,Standard Room,Non-AC,5,3159.26,0.2,12637.04,1523.03,294.64,3,Debit Card,3.0
ORD42643,2024-12-12,Reyansh Joshi,Premium,Male,61,East,Jharkhand,Ranchi,Suite,Honeymoon Suite,2,13930.42,0.15,23681.71,3845.59,607.76,3,UPI,3.0
ORD16827,2023-03-30,Sneha Malhotra,Premium,Female,57,West,Rajasthan,Jaipur,Suite,Presidential Suite,2,15487.68,0.05,29426.59,10046.48,1224.78,1,Net Banking,3.0
ORD93011,2024-10-21,Sneha Reddy,New,Female,48,South,Kerala,Kochi,Villa,1BHK Villa,2,45368.76,0.1,81663.77,25150.24,291.47,0,Debit Card,3.0
ORD25039,2023-09-04,Kabir Das,Regular,Male,46,West,Maharashtra,Pune,Suite,Family Suite,2,16655.38,0.1,29979.68,7965.98,1779.59,3,Net Banking,2.0
ORD83581,2024-08-01,Meera Singh,New,Female,52,South,Karnataka,Mysuru,Villa,2BHK Villa,1,46628.86,0.15,39634.53,13049.48,334.88,0,Net Banking,2.0
ORD36675,2023-02-05,Neha Pillai,Regular,Male,29,North,Delhi,New Delhi,Banquet/Event,Poolside Event,1,59049.78,0.2,47239.82,10383.74,811.25,1,UPI,2.0
ORD41030,2023-12-01,Aman Singh,New,Male,31,West,Maharashtra,Mumbai,Banquet/Event,Poolside Event,1,39455.66,0.1,35510.09,10879.93,682.56,3,UPI,5.0
ORD44428,2024-12-21,Rohan Mehta,Regular,Male,21,West,Rajasthan,Udaipur,Deluxe Room,City View,3,3637.02,0.0,10911.06,2329.72,1261.45,2,Net Banking,3.0
ORD88084,2024-04-08,Vivaan Khan,New,Male,54,South,Karnataka,Mysuru,Standard Room,Double,2,1893.65,0.05,3597.93,1080.58,761.82,3,UPI,1.0
ORD88456,2024-01-17,Vihaan Bhatt,Premium,Male,40,West,Goa,Panaji,Deluxe Room,City View,4,4921.89,0.1,17718.8,2299.04,1309.46,0,UPI,2.0
ORD91335,2024-10-03,Unknown,Regular,Female,61,North,Haryana,Faridabad,Suite,Junior Suite,1,21327.97,0.2,17062.38,3686.88,1424.81,3,UPI,5.0
ORD63863,2023-02-07,Vihaan Das,Regular,Female,32,West,Maharashtra,Pune,Standard Room,Single,1,3663.12,0.2,2930.5,751.65,1501.07,3,Net Banking,1.0
ORD19378,2024-06-24,Ishaan Mehta,Regular,Male,28,South,Karnataka,Bengaluru,Banquet/Event,Conference Hall,1,102645.93,0.1,92381.34,14905.59,1862.03,2,Debit Card,1.0
ORD74147,2024-03-16,Reyansh Kulkarni,Regular,Male,50,South,Tamil Nadu,Chennai,Villa,Hillside Villa,2,21568.39,0.1,38823.1,6446.13,1731.66,3,Credit Card,4.0
ORD87561,2024-07-20,Kiara Das,Premium,Male,25,East,Jharkhand,Ranchi,Suite,Junior Suite,2,16444.03,0.15,27954.85,3182.27,406.87,2,Wallet,2.0
ORD90465,2023-08-29,Isha Chopra,Regular,Female,47,West,Gujarat,Ahmedabad,Villa,Pool Villa,1,39265.85,0.2,31412.68,4640.96,919.35,3,Credit Card,1.0
ORD19116,2023-04-03,Arjun Joshi,Regular,Female,65,South,Kerala,Kochi,Standard Room,Single,3,1533.59,0.05,4370.73,645.61,393.72,2,Net Banking,4.0
ORD72289,2024-11-01,Tanya Gupta,Premium,Female,53,South,Telangana,Warangal,Banquet/Event,Wedding Hall,1,119013.49,0.05,113062.82,35992.86,1450.53,0,UPI,3.0
ORD41422,2023-03-03,Krishna Iyer,Premium,Female,31,West,Rajasthan,Udaipur,Villa,Pool Villa,2,41326.81,0.2,66122.9,7704.32,415.54,3,Wallet,3.0
ORD92578,2023-02-26,Isha Khan,Regular,Female,25,North,Haryana,Faridabad,Deluxe Room,Garden View,3,5999.27,0.1,16198.03,3961.81,908.99,2,Debit Card,4.0
ORD45583,2024-06-28,Krishna Verma,Premium,Male,40,South,Telangana,Hyderabad,Banquet/Event,Rooftop Party,1,96036.95,0.15,81631.41,6835.87,1638.87,0,Debit Card,5.0
ORD80793,2023-07-05,Isha Singh,New,Female,27,North,Haryana,Faridabad,Banquet/Event,Wedding Hall,1,20179.77,0.1,18161.79,1534.44,1850.07,3,Wallet,2.0
ORD26863,2024-05-26,Varun Reddy,Regular,Female,24,South,Karnataka,Mysuru,Deluxe Room,Business,2,7460.16,0.0,14920.32,3517.05,700.5,0,Wallet,2.0
ORD82769,2024-04-01,Aditya Rao,Regular,Female,45,South,Tamil Nadu,Coimbatore,Suite,Junior Suite,2,23110.63,0.0,46221.26,4137.41,1868.79,3,Wallet,5.0
ORD29393,2023-01-28,Anika Mehta,Premium,Female,49,East,Odisha,Cuttack,Deluxe Room,City View,4,4058.57,0.2,12987.42,1313.9,852.81,0,UPI,4.0
ORD21056,2023-09-18,Arjun Nair,New,Male,39,North,Uttar Pradesh,Noida,Banquet/Event,Conference Hall,1,52538.84,0.0,52538.84,11428.29,1947.28,0,Credit Card,3.0
ORD69607,2024-01-20,Nisha Bhatt,Regular,Female,44,North,Haryana,Faridabad,Suite,Honeymoon Suite,2,12867.88,0.1,23162.18,6354.84,1965.22,3,Net Banking,2.0
ORD54013,2023-11-24,Aryan Das,Regular,Female,37,North,Uttar Pradesh,Noida,Standard Room,Twin Sharing,1,3551.24,0.2,2840.99,657.32,1140.54,0,Net Banking,3.0
ORD19216,2023-12-21,Meera Kulkarni,Premium,Male,32,South,Telangana,Hyderabad,Villa,Pool Villa,1,50482.07,0.05,47957.97,8516.95,409.78,0,Net Banking,5.0
ORD57165,2023-09-05,Unknown,New,Female,49,East,Bihar,Patna,Villa,2BHK Villa,2,15544.77,0.0,31089.54,8657.78,406.58,3,Net Banking,4.0
ORD13653,2023-12-01,Ananya Mehta,Regular,Male,24,West,Maharashtra,Mumbai,Suite,Junior Suite,3,15920.26,0.0,47760.78,14374.57,853.46,1,Debit Card,4.0
ORD13234,2023-10-30,Krishna Joshi,New,Female,30,West,Maharashtra,Pune,Villa,Pool Villa,2,47983.35,0.05,91168.36,17644.72,1755.93,1,Credit Card,3.0
ORD83082,2024-08-29,Aditya Khan,New,Female,56,West,Maharashtra,Pune,Deluxe Room,Executive,1,5536.19,0.0,5536.19,1525.65,1808.06,2,Wallet,2.0
ORD98322,2024-06-22,Isha Rao,Premium,Female,64,North,Punjab,Amritsar,Deluxe Room,City View,4,7172.71,0.1,25821.76,6898.46,1751.17,1,Net Banking,4.0
ORD72185,2023-12-08,Aman Nair,New,Female,45,South,Telangana,Warangal,Deluxe Room,City View,2,5639.0,0.2,9022.4,2680.55,614.55,0,Net Banking,5.0
ORD66997,2023-08-20,Priya Singh,Premium,Male,55,North,Haryana,Gurugram,Banquet/Event,Rooftop Party,1,34529.22,0.0,34529.22,9715.28,1352.53,2,Wallet,2.0
ORD91766,2024-05-15,Isha Gupta,New,Female,18,South,Tamil Nadu,Coimbatore,Deluxe Room,Garden View,4,3740.3,0.2,11968.96,1682.68,853.09,1,Wallet,5.0
ORD10000,2024-12-20,Rahul Iyer,Premium,Male,53,South,Kerala,Kochi,Deluxe Room,Business,3,6847.02,0.0,20541.06,3209.48,960.94,2,Debit Card,2.0
ORD20563,2024-06-04,Aarav Kapoor,Premium,Female,24,East,Odisha,Cuttack,Villa,Beach Villa,2,58200.53,0.15,98940.9,30359.54,1260.21,2,Wallet,4.0
ORD93315,2024-02-19,Aman Kapoor,Regular,Female,21,South,Karnataka,Bengaluru,Deluxe Room,Business,1,5407.32,0.15,4596.22,-206.15,570.64,1,Net Banking,4.0
ORD16400,2023-01-20,Ananya Agarwal,Regular,Female,20,East,West Bengal,Howrah,Villa,Pool Villa,2,24579.57,0.1,44243.23,6306.58,1726.59,1,Debit Card,3.0
ORD63819,2023-05-02,Kiara Singh,Premium,Female,36,West,Gujarat,Surat,Standard Room,Double,1,2645.68,0.05,2513.4,409.49,1331.44,3,UPI,2.0
ORD92565,2023-10-02,Meera Joshi,Premium,Male,24,South,Karnataka,Mysuru,Standard Room,Non-AC,2,2365.21,0.15,4020.86,1013.62,1278.1,2,Credit Card,5.0
ORD63994,2023-02-15,Karan Nair,Regular,Male,57,East,West Bengal,Kolkata,Deluxe Room,City View,3,5862.25,0.0,17586.75,3626.19,662.69,1,UPI,1.0
ORD53091,2023-12-13,Myra Khan,Regular,Female,43,East,West Bengal,Howrah,Villa,Pool Villa,2,50866.14,0.2,81385.82,17796.44,528.59,3,Wallet,3.0
ORD61323,2024-08-23,Vivaan Verma,Regular,Female,47,East,West Bengal,Kolkata,Banquet/Event,Poolside Event,1,87540.61,0.2,70032.49,6067.51,1616.58,0,UPI,2.0
ORD28067,2024-06-28,Rohan Chopra,New,Female,65,West,Maharashtra,Pune,Deluxe Room,Garden View,2,4467.86,0.1,8042.15,2137.08,980.55,2,Credit Card,3.0
ORD82807,2024-05-07,Kabir Kulkarni,Premium,Female,53,South,Telangana,Hyderabad,Standard Room,Double,5,2685.92,0.15,11415.16,1165.83,978.17,3,Debit Card,5.0
ORD35695,2024-01-24,Pooja Chopra,New,Female,42,North,Uttar Pradesh,Lucknow,Standard Room,Single,1,1966.63,0.2,1573.3,491.64,312.3,2,Credit Card,2.0
ORD67168,2024-10-08,Ishaan Sharma,Regular,Female,25,East,Bihar,Patna,Suite,Honeymoon Suite,3,10202.86,0.15,26017.29,4595.62,1203.08,2,Debit Card,1.0
ORD97620,2024-05-09,Ananya Joshi,New,Female,32,West,Rajasthan,Udaipur,Deluxe Room,Executive,3,6545.95,0.2,15710.28,2400.54,1133.4,2,UPI,2.0
ORD79799,2023-07-16,Aryan Pillai,Premium,Female,33,West,Maharashtra,Pune,Banquet/Event,Wedding Hall,1,120464.13,0.15,102394.51,27010.54,1775.15,1,Wallet,2.0
ORD82736,2023-02-19,Vikram Verma,Premium,Female,46,South,Kerala,Thiruvananthapuram,Suite,Honeymoon Suite,2,20534.43,0.05,39015.42,6644.71,1570.51,0,Debit Card,1.0
ORD41013,2024-10-28,Anika Singh,Regular,Female,47,East,Odisha,Bhubaneswar,Suite,Family Suite,1,21601.66,0.1,19441.49,4857.76,326.13,1,Credit Card,2.0
ORD49231,2023-08-27,Rohan Pillai,Regular,Female,28,South,Karnataka,Mysuru,Standard Room,Single,2,3480.91,0.15,5917.55,562.35,781.67,0,Debit Card,2.0
ORD97264,2023-09-15,Vikram Kulkarni,Regular,Female,36,North,Haryana,Gurugram,Deluxe Room,Garden View,3,7796.56,0.05,22220.2,-876.48,1255.98,3,Credit Card,3.0
ORD17203,2024-05-24,Pari Verma,New,Male,58,East,West Bengal,Howrah,Suite,Presidential Suite,3,9814.5,0.05,27971.32,2597.22,478.25,0,UPI,5.0
ORD76142,2023-10-25,Isha Rao,Premium,Male,24,South,Kerala,Thiruvananthapuram,Suite,Family Suite,3,15065.02,0.15,38415.8,10098.35,1817.75,3,UPI,3.0
ORD99804,2024-01-13,Reyansh Verma,Regular,Female,33,North,Delhi,New Delhi,Banquet/Event,Poolside Event,1,71780.78,0.0,71780.78,11272.4,1550.07,2,Debit Card,3.0
ORD27589,2024-07-20,Meera Rao,Regular,Female,40,West,Rajasthan,Udaipur,Banquet/Event,Conference Hall,1,139899.77,0.15,118914.8,32083.75,945.93,0,Wallet,5.0
